Run,Implementation,Mode,TestName,Status,ErrorIEV,OutputFile,NbPktSend,isPass
36," ./client -l /results/temp/quant_key.log -c false -r 20 -u  -t 3600 -v 5 -e 0xff00001d https://localhost:4443/
",client,quic_client_test_tp_limit_acticoid_error0,,server_return_code(134)+ivy_return_code(1),/results/temp/600/quic_client_test_tp_limit_acticoid_error0.iev,0.0,0.0
37," ./client -l /results/temp/quant_key.log -c false -r 20 -u  -t 3600 -v 5 -e 0xff00001d https://localhost:4443/
",client,quic_client_test_newcoid_zero_error0,,"ivy_return_code(1)+"""")",/results/temp/866/quic_client_test_newcoid_zero_error0.iev,0.0,0.0
38," ./client -l /results/temp/quant_key.log -c false -r 20 -u  -t 3600 -v 5 -e 0xff00001d https://localhost:4443/
",client,quic_client_test_ext_min_ack_delay0,,,/results/temp/1208/quic_client_test_ext_min_ack_delay0.iev,0.0,1.0
39," ./client -l /results/temp/quant_key.log -c false -r 20 -u  -t 3600 -v 5 -e 0xff00001d https://localhost:4443/
",client,quic_client_test_no_odci0,,server_return_code(1)+ivy_return_code(1),/results/temp/1194/quic_client_test_no_odci0.iev,0.0,0.0
40," ./client -l /results/temp/quant_key.log -c false -r 20 -u  -t 3600 -v 5 -e 0xff00001d https://localhost:4443/
",client,quic_client_test_newcoid_zero_error0,,"ivy_return_code(1)+"""")",/results/temp/848/quic_client_test_newcoid_zero_error0.iev,0.0,0.0
41," ./client -l /results/temp/quant_key.log -c false -r 20 -u  -t 3600 -v 5 -e 0xff00001d https://localhost:4443/
",client,quic_client_test_max0,,ivy_return_code(127)+,/results/temp/6/quic_client_test_max0.iev,0.0,0.0
42," ./client -l /results/temp/quant_key.log -c false -r 20 -u  -t 3600 -v 5 -e 0xff00001d https://localhost:4443/
",client,quic_client_test_accept_maxdata0,,ivy_return_code(127)+,/results/temp/920/quic_client_test_accept_maxdata0.iev,0.0,0.0
43," ./client -l /results/temp/quant_key.log -c false -r 20 -u  -t 3600 -v 5 -e 0xff00001d https://localhost:4443/
",client,quic_client_test_ext_min_ack_delay0,,,/results/temp/1228/quic_client_test_ext_min_ack_delay0.iev,0.0,1.0
44," ./client -l /results/temp/quant_key.log -c false -r 20 -u  -t 3600 -v 5 -e 0xff00001d https://localhost:4443/
",client,quic_client_test_max0,,ivy_return_code(127)+,/results/temp/95/quic_client_test_max0.iev,0.0,0.0
45," ./client -l /results/temp/quant_key.log -c false -r 20 -u  -t 3600 -v 5 -e 0xff00001d https://localhost:4443/
",client,quic_client_test_no_odci0,,server_return_code(1)+ivy_return_code(1),/results/temp/1105/quic_client_test_no_odci0.iev,0.0,0.0
46," ./client -l /results/temp/quant_key.log -c false -r 20 -u  -t 3600 -v 5 -e 0xff00001d https://localhost:4443/
",client,quic_client_test_double_tp_error0,,server_return_code(1)+ivy_return_code(1),/results/temp/469/quic_client_test_double_tp_error0.iev,0.0,0.0
47," ./client -l /results/temp/quant_key.log -c false -r 20 -u  -t 3600 -v 5 -e 0xff00001d https://localhost:4443/
",client,quic_client_test_tp_acticoid_error0,,,/results/temp/598/quic_client_test_tp_acticoid_error0.iev,0.0,1.0
48," ./client -l /results/temp/quant_key.log -c false -r 20 -u  -t 3600 -v 5 -e 0xff00001d https://localhost:4443/
",client,quic_client_test_max0,,ivy_return_code(127)+,/results/temp/3/quic_client_test_max0.iev,0.0,0.0
49," ./client -l /results/temp/quant_key.log -c false -r 20 -u  -t 3600 -v 5 -e 0xff00001d https://localhost:4443/
",client,quic_client_test_tp_error0,,server_return_code(1)+ivy_return_code(1),/results/temp/241/quic_client_test_tp_error0.iev,0.0,0.0
50," ./client -l /results/temp/quant_key.log -c false -r 20 -u  -t 3600 -v 5 -e 0xff00001d https://localhost:4443/
",client,quic_client_test_tp_error0,,server_return_code(1)+ivy_return_code(1),/results/temp/233/quic_client_test_tp_error0.iev,0.0,0.0
51," ./client -l /results/temp/quant_key.log -c false -r 20 -u  -t 3600 -v 5 -e 0xff00001d https://localhost:4443/
",client,quic_client_test_accept_maxdata0,,ivy_return_code(127)+,/results/temp/906/quic_client_test_accept_maxdata0.iev,0.0,0.0
52," ./client -l /results/temp/quant_key.log -c false -r 20 -u  -t 3600 -v 5 -e 0xff00001d https://localhost:4443/
",client,quic_client_test_tp_prefadd_error0,,server_return_code(1)+ivy_return_code(1),/results/temp/1048/quic_client_test_tp_prefadd_error0.iev,0.0,0.0
